ts,dorm,members,power_w
2026-01-20T15:50:00,Pardee Tower - 9F,2,171.1
2026-01-20T16:00:00,Pardee Tower - 9F,2,205.2
2026-01-20T16:10:00,Pardee Tower - 9F,2,169.4
2026-01-20T16:20:00,Pardee Tower - 9F,2,247.1
2026-01-20T16:30:00,Pardee Tower - 9F,2,208.2
2026-01-20T16:40:00,Pardee Tower - 9F,2,159.7
2026-01-20T16:50:00,Pardee Tower - 9F,2,156.9
2026-01-20T17:00:00,Pardee Tower - 9F,2,229.6
2026-01-20T17:10:00,Pardee Tower - 9F,2,167.8
2026-01-20T17:20:00,Pardee Tower - 9F,2,196.6
2026-01-20T17:30:00,Pardee Tower - 9F,2,199.5
2026-01-20T17:40:00,Pardee Tower - 9F,2,167.8
2026-01-20T17:50:00,Pardee Tower - 9F,2,198.9
2026-01-20T18:00:00,Pardee Tower - 9F,2,358.6
2026-01-20T18:10:00,Pardee Tower - 9F,2,296.7
2026-01-20T18:20:00,Pardee Tower - 9F,2,277.3
2026-01-20T18:30:00,Pardee Tower - 9F,2,355.3
2026-01-20T18:40:00,Pardee Tower - 9F,2,380.5
2026-01-20T18:50:00,Pardee Tower - 9F,2,390.2
2026-01-20T19:00:00,Pardee Tower - 9F,2,311.1
2026-01-20T19:10:00,Pardee Tower - 9F,2,370.1
2026-01-20T19:20:00,Pardee Tower - 9F,2,355.1
2026-01-20T19:30:00,Pardee Tower - 9F,2,403.1
2026-01-20T19:40:00,Pardee Tower - 9F,2,252.1
2026-01-20T19:50:00,Pardee Tower - 9F,2,325.9
2026-01-20T20:00:00,Pardee Tower - 9F,2,297.4
2026-01-20T20:10:00,Pardee Tower - 9F,2,217.4
2026-01-20T20:20:00,Pardee Tower - 9F,2,167.0
2026-01-20T20:30:00,Pardee Tower - 9F,2,170.8
2026-01-20T20:40:00,Pardee Tower - 9F,2,214.3
2026-01-20T20:50:00,Pardee Tower - 9F,2,202.6
2026-01-20T21:00:00,Pardee Tower - 9F,2,204.2
2026-01-20T21:10:00,Pardee Tower - 9F,2,243.0
2026-01-20T21:20:00,Pardee Tower - 9F,2,199.2
2026-01-20T21:30:00,Pardee Tower - 9F,2,152.6
2026-01-20T21:40:00,Pardee Tower - 9F,2,180.5
2026-01-20T21:50:00,Pardee Tower - 9F,2,147.0
2026-01-20T22:00:00,Pardee Tower - 9F,2,172.3
2026-01-20T22:10:00,Pardee Tower - 9F,2,215.7
2026-01-20T22:20:00,Pardee Tower - 9F,2,159.6
2026-01-20T22:30:00,Pardee Tower - 9F,2,206.1
2026-01-20T22:40:00,Pardee Tower - 9F,2,156.4
2026-01-20T22:50:00,Pardee Tower - 9F,2,173.9
2026-01-20T23:00:00,Pardee Tower - 9F,2,170.2
2026-01-20T23:10:00,Pardee Tower - 9F,2,207.8
2026-01-20T23:20:00,Pardee Tower - 9F,2,171.9
2026-01-20T23:30:00,Pardee Tower - 9F,2,207.8
2026-01-20T23:40:00,Pardee Tower - 9F,2,201.4
2026-01-20T23:50:00,Pardee Tower - 9F,2,213.4
2026-01-21T00:00:00,Pardee Tower - 9F,2,239.2
2026-01-21T00:10:00,Pardee Tower - 9F,2,211.9
2026-01-21T00:20:00,Pardee Tower - 9F,2,262.5
2026-01-21T00:30:00,Pardee Tower - 9F,2,202.2
2026-01-21T00:40:00,Pardee Tower - 9F,2,222.6
2026-01-21T00:50:00,Pardee Tower - 9F,2,232.1
2026-01-21T01:00:00,Pardee Tower - 9F,2,222.0
2026-01-21T01:10:00,Pardee Tower - 9F,2,216.7
2026-01-21T01:20:00,Pardee Tower - 9F,2,208.2
2026-01-21T01:30:00,Pardee Tower - 9F,2,194.8
2026-01-21T01:40:00,Pardee Tower - 9F,2,256.4
2026-01-21T01:50:00,Pardee Tower - 9F,2,227.7
2026-01-21T02:00:00,Pardee Tower - 9F,2,236.7
2026-01-21T02:10:00,Pardee Tower - 9F,2,234.9
2026-01-21T02:20:00,Pardee Tower - 9F,2,259.2
2026-01-21T02:30:00,Pardee Tower - 9F,2,161.6
2026-01-21T02:40:00,Pardee Tower - 9F,2,213.0
2026-01-21T02:50:00,Pardee Tower - 9F,2,238.7
2026-01-21T03:00:00,Pardee Tower - 9F,2,220.6
2026-01-21T03:10:00,Pardee Tower - 9F,2,162.8
2026-01-21T03:20:00,Pardee Tower - 9F,2,202.3
2026-01-21T03:30:00,Pardee Tower - 9F,2,206.8
2026-01-21T03:40:00,Pardee Tower - 9F,2,219.4
2026-01-21T03:50:00,Pardee Tower - 9F,2,222.3
2026-01-21T04:00:00,Pardee Tower - 9F,2,209.3
2026-01-21T04:10:00,Pardee Tower - 9F,2,179.4
2026-01-21T04:20:00,Pardee Tower - 9F,2,262.6
2026-01-21T04:30:00,Pardee Tower - 9F,2,210.6
2026-01-21T04:40:00,Pardee Tower - 9F,2,249.2
2026-01-21T04:50:00,Pardee Tower - 9F,2,176.4
2026-01-21T05:00:00,Pardee Tower - 9F,2,258.7
2026-01-21T05:10:00,Pardee Tower - 9F,2,216.6
2026-01-21T05:20:00,Pardee Tower - 9F,2,170.8
2026-01-21T05:30:00,Pardee Tower - 9F,2,213.4
2026-01-21T05:40:00,Pardee Tower - 9F,2,231.4
2026-01-21T05:50:00,Pardee Tower - 9F,2,218.3
2026-01-21T06:00:00,Pardee Tower - 9F,2,237.3
2026-01-21T06:10:00,Pardee Tower - 9F,2,218.3
2026-01-21T06:20:00,Pardee Tower - 9F,2,259.4
2026-01-21T06:30:00,Pardee Tower - 9F,2,215.2
2026-01-21T06:40:00,Pardee Tower - 9F,2,216.1
2026-01-21T06:50:00,Pardee Tower - 9F,2,252.1
2026-01-21T07:00:00,Pardee Tower - 9F,2,203.3
2026-01-21T07:10:00,Pardee Tower - 9F,2,233.4
2026-01-21T07:20:00,Pardee Tower - 9F,2,192.5
2026-01-21T07:30:00,Pardee Tower - 9F,2,180.9
2026-01-21T07:40:00,Pardee Tower - 9F,2,223.6
2026-01-21T07:50:00,Pardee Tower - 9F,2,204.0
2026-01-21T08:00:00,Pardee Tower - 9F,2,243.6
2026-01-21T08:10:00,Pardee Tower - 9F,2,181.5
2026-01-21T08:20:00,Pardee Tower - 9F,2,238.2
2026-01-21T08:30:00,Pardee Tower - 9F,2,205.4
2026-01-21T08:40:00,Pardee Tower - 9F,2,167.9
2026-01-21T08:50:00,Pardee Tower - 9F,2,225.7
2026-01-21T09:00:00,Pardee Tower - 9F,2,180.8
2026-01-21T09:10:00,Pardee Tower - 9F,2,228.2
2026-01-21T09:20:00,Pardee Tower - 9F,2,212.1
2026-01-21T09:30:00,Pardee Tower - 9F,2,238.4
2026-01-21T09:40:00,Pardee Tower - 9F,2,211.9
2026-01-21T09:50:00,Pardee Tower - 9F,2,251.7
2026-01-21T10:00:00,Pardee Tower - 9F,2,218.9
2026-01-21T10:10:00,Pardee Tower - 9F,2,267.8
2026-01-21T10:20:00,Pardee Tower - 9F,2,208.3
2026-01-21T10:30:00,Pardee Tower - 9F,2,241.0
2026-01-21T10:40:00,Pardee Tower - 9F,2,201.8
2026-01-21T10:50:00,Pardee Tower - 9F,2,218.1
2026-01-21T11:00:00,Pardee Tower - 9F,2,941.2
2026-01-21T11:10:00,Pardee Tower - 9F,2,1005.8
2026-01-21T11:20:00,Pardee Tower - 9F,2,751.9
2026-01-21T11:30:00,Pardee Tower - 9F,2,1026.1
2026-01-21T11:40:00,Pardee Tower - 9F,2,960.9
2026-01-21T11:50:00,Pardee Tower - 9F,2,964.3
2026-01-21T12:00:00,Pardee Tower - 9F,2,859.9
2026-01-21T12:10:00,Pardee Tower - 9F,2,761.3
2026-01-21T12:20:00,Pardee Tower - 9F,2,914.5
2026-01-21T12:30:00,Pardee Tower - 9F,2,975.0
2026-01-21T12:40:00,Pardee Tower - 9F,2,1042.7
2026-01-21T12:50:00,Pardee Tower - 9F,2,1084.2
2026-01-21T13:00:00,Pardee Tower - 9F,2,780.6
2026-01-21T13:10:00,Pardee Tower - 9F,2,855.6
2026-01-21T13:20:00,Pardee Tower - 9F,2,723.9
2026-01-21T13:30:00,Pardee Tower - 9F,2,1110.1
2026-01-21T13:40:00,Pardee Tower - 9F,2,963.6
2026-01-21T13:50:00,Pardee Tower - 9F,2,747.2
2026-01-21T14:00:00,Pardee Tower - 9F,2,916.0
2026-01-21T14:10:00,Pardee Tower - 9F,2,275.6
2026-01-21T14:20:00,Pardee Tower - 9F,2,199.6
2026-01-21T14:30:00,Pardee Tower - 9F,2,180.5
2026-01-21T14:40:00,Pardee Tower - 9F,2,198.7
2026-01-21T14:50:00,Pardee Tower - 9F,2,266.7
2026-01-21T15:00:00,Pardee Tower - 9F,2,182.3
2026-01-21T15:10:00,Pardee Tower - 9F,2,178.8
2026-01-21T15:20:00,Pardee Tower - 9F,2,236.6
2026-01-21T15:30:00,Pardee Tower - 9F,2,227.2
2026-01-21T15:40:00,Pardee Tower - 9F,2,248.5
2026-01-21T15:50:00,Pardee Tower - 9F,2,232.4
2026-01-21T16:00:00,Pardee Tower - 9F,2,209.1
2026-01-21T16:10:00,Pardee Tower - 9F,2,293.3
2026-01-21T16:20:00,Pardee Tower - 9F,2,216.8
2026-01-21T16:30:00,Pardee Tower - 9F,2,220.8
2026-01-21T16:40:00,Pardee Tower - 9F,2,202.8
2026-01-21T16:50:00,Pardee Tower - 9F,2,275.8
2026-01-21T17:00:00,Pardee Tower - 9F,2,212.2
2026-01-21T17:10:00,Pardee Tower - 9F,2,205.2
2026-01-21T17:20:00,Pardee Tower - 9F,2,233.4
2026-01-21T17:30:00,Pardee Tower - 9F,2,168.5
2026-01-21T17:40:00,Pardee Tower - 9F,2,231.2
2026-01-21T17:50:00,Pardee Tower - 9F,2,193.5
2026-01-21T18:00:00,Pardee Tower - 9F,2,370.0
2026-01-21T18:10:00,Pardee Tower - 9F,2,343.0
2026-01-21T18:20:00,Pardee Tower - 9F,2,296.2
2026-01-21T18:30:00,Pardee Tower - 9F,2,466.1
2026-01-21T18:40:00,Pardee Tower - 9F,2,472.8
2026-01-21T18:50:00,Pardee Tower - 9F,2,387.3
2026-01-21T19:00:00,Pardee Tower - 9F,2,277.6
2026-01-21T19:10:00,Pardee Tower - 9F,2,351.5
2026-01-21T19:20:00,Pardee Tower - 9F,2,362.6
2026-01-21T19:30:00,Pardee Tower - 9F,2,325.0
2026-01-21T19:40:00,Pardee Tower - 9F,2,296.9
2026-01-21T19:50:00,Pardee Tower - 9F,2,430.6
2026-01-21T20:00:00,Pardee Tower - 9F,2,397.0
2026-01-21T20:10:00,Pardee Tower - 9F,2,208.1
2026-01-21T20:20:00,Pardee Tower - 9F,2,229.9
2026-01-21T20:30:00,Pardee Tower - 9F,2,229.4
2026-01-21T20:40:00,Pardee Tower - 9F,2,201.4
2026-01-21T20:50:00,Pardee Tower - 9F,2,231.6
2026-01-21T21:00:00,Pardee Tower - 9F,2,222.7
2026-01-21T21:10:00,Pardee Tower - 9F,2,224.8
2026-01-21T21:20:00,Pardee Tower - 9F,2,192.4
2026-01-21T21:30:00,Pardee Tower - 9F,2,196.7
2026-01-21T21:40:00,Pardee Tower - 9F,2,182.0
2026-01-21T21:50:00,Pardee Tower - 9F,2,194.9
2026-01-21T22:00:00,Pardee Tower - 9F,2,222.8
2026-01-21T22:10:00,Pardee Tower - 9F,2,184.4
2026-01-21T22:20:00,Pardee Tower - 9F,2,161.6
2026-01-21T22:30:00,Pardee Tower - 9F,2,254.5
2026-01-21T22:40:00,Pardee Tower - 9F,2,198.8
2026-01-21T22:50:00,Pardee Tower - 9F,2,235.5
2026-01-21T23:00:00,Pardee Tower - 9F,2,228.8
2026-01-21T23:10:00,Pardee Tower - 9F,2,178.9
2026-01-21T23:20:00,Pardee Tower - 9F,2,179.3
2026-01-21T23:30:00,Pardee Tower - 9F,2,263.4
2026-01-21T23:40:00,Pardee Tower - 9F,2,267.7
2026-01-21T23:50:00,Pardee Tower - 9F,2,249.3
2026-01-22T00:00:00,Pardee Tower - 9F,2,210.5
2026-01-22T00:10:00,Pardee Tower - 9F,2,241.1
2026-01-22T00:20:00,Pardee Tower - 9F,2,264.3
2026-01-22T00:30:00,Pardee Tower - 9F,2,191.9
2026-01-22T00:40:00,Pardee Tower - 9F,2,228.0
2026-01-22T00:50:00,Pardee Tower - 9F,2,197.4
2026-01-22T01:00:00,Pardee Tower - 9F,2,189.1
2026-01-22T01:10:00,Pardee Tower - 9F,2,205.9
2026-01-22T01:20:00,Pardee Tower - 9F,2,275.6
2026-01-22T01:30:00,Pardee Tower - 9F,2,249.7
2026-01-22T01:40:00,Pardee Tower - 9F,2,242.8
2026-01-22T01:50:00,Pardee Tower - 9F,2,211.4
2026-01-22T02:00:00,Pardee Tower - 9F,2,181.8
2026-01-22T02:10:00,Pardee Tower - 9F,2,212.4
2026-01-22T02:20:00,Pardee Tower - 9F,2,245.7
2026-01-22T02:30:00,Pardee Tower - 9F,2,258.9
2026-01-22T02:40:00,Pardee Tower - 9F,2,235.4
2026-01-22T02:50:00,Pardee Tower - 9F,2,259.4
2026-01-22T03:00:00,Pardee Tower - 9F,2,188.1
2026-01-22T03:10:00,Pardee Tower - 9F,2,206.2
2026-01-22T03:20:00,Pardee Tower - 9F,2,281.5
2026-01-22T03:30:00,Pardee Tower - 9F,2,241.7
2026-01-22T03:40:00,Pardee Tower - 9F,2,274.2
2026-01-22T03:50:00,Pardee Tower - 9F,2,194.4
2026-01-22T04:00:00,Pardee Tower - 9F,2,196.9
2026-01-22T04:10:00,Pardee Tower - 9F,2,168.1
2026-01-22T04:20:00,Pardee Tower - 9F,2,179.4
2026-01-22T04:30:00,Pardee Tower - 9F,2,184.3
2026-01-22T04:40:00,Pardee Tower - 9F,2,214.6
2026-01-22T04:50:00,Pardee Tower - 9F,2,212.0
2026-01-22T05:00:00,Pardee Tower - 9F,2,187.7
2026-01-22T05:10:00,Pardee Tower - 9F,2,259.8
2026-01-22T05:20:00,Pardee Tower - 9F,2,188.0
2026-01-22T05:30:00,Pardee Tower - 9F,2,241.5
2026-01-22T05:40:00,Pardee Tower - 9F,2,260.6
2026-01-22T05:50:00,Pardee Tower - 9F,2,229.5
2026-01-22T06:00:00,Pardee Tower - 9F,2,202.0
2026-01-22T06:10:00,Pardee Tower - 9F,2,190.9
2026-01-22T06:20:00,Pardee Tower - 9F,2,259.5
2026-01-22T06:30:00,Pardee Tower - 9F,2,265.7
2026-01-22T06:40:00,Pardee Tower - 9F,2,270.9
2026-01-22T06:50:00,Pardee Tower - 9F,2,217.2
2026-01-22T07:00:00,Pardee Tower - 9F,2,241.9
2026-01-22T07:10:00,Pardee Tower - 9F,2,225.5
2026-01-22T07:20:00,Pardee Tower - 9F,2,206.6
2026-01-22T07:30:00,Pardee Tower - 9F,2,176.1
2026-01-22T07:40:00,Pardee Tower - 9F,2,177.0
2026-01-22T07:50:00,Pardee Tower - 9F,2,220.4
2026-01-22T08:00:00,Pardee Tower - 9F,2,250.5
2026-01-22T08:10:00,Pardee Tower - 9F,2,177.0
2026-01-22T08:20:00,Pardee Tower - 9F,2,194.0
2026-01-22T08:30:00,Pardee Tower - 9F,2,191.7
2026-01-22T08:40:00,Pardee Tower - 9F,2,248.4
2026-01-22T08:50:00,Pardee Tower - 9F,2,173.6
2026-01-22T09:00:00,Pardee Tower - 9F,2,279.0
2026-01-22T09:10:00,Pardee Tower - 9F,2,226.0
2026-01-22T09:20:00,Pardee Tower - 9F,2,287.0
2026-01-22T09:30:00,Pardee Tower - 9F,2,184.8
2026-01-22T09:40:00,Pardee Tower - 9F,2,244.6
2026-01-22T09:50:00,Pardee Tower - 9F,2,220.1
2026-01-22T10:00:00,Pardee Tower - 9F,2,206.2
2026-01-22T10:10:00,Pardee Tower - 9F,2,175.7
2026-01-22T10:20:00,Pardee Tower - 9F,2,219.3
2026-01-22T10:30:00,Pardee Tower - 9F,2,230.0
2026-01-22T10:40:00,Pardee Tower - 9F,2,208.6
2026-01-22T10:50:00,Pardee Tower - 9F,2,261.6
2026-01-22T11:00:00,Pardee Tower - 9F,2,805.6
2026-01-22T11:10:00,Pardee Tower - 9F,2,837.2
2026-01-22T11:20:00,Pardee Tower - 9F,2,1012.5
2026-01-22T11:30:00,Pardee Tower - 9F,2,1089.4
2026-01-22T11:40:00,Pardee Tower - 9F,2,820.1
2026-01-22T11:50:00,Pardee Tower - 9F,2,768.4
2026-01-22T12:00:00,Pardee Tower - 9F,2,1004.6
2026-01-22T12:10:00,Pardee Tower - 9F,2,752.2
2026-01-22T12:20:00,Pardee Tower - 9F,2,945.1
2026-01-22T12:30:00,Pardee Tower - 9F,2,1043.8
2026-01-22T12:40:00,Pardee Tower - 9F,2,1022.2
2026-01-22T12:50:00,Pardee Tower - 9F,2,896.5
2026-01-22T13:00:00,Pardee Tower - 9F,2,854.2
2026-01-22T13:10:00,Pardee Tower - 9F,2,904.1
2026-01-22T13:20:00,Pardee Tower - 9F,2,994.8
2026-01-22T13:30:00,Pardee Tower - 9F,2,1113.1
2026-01-22T13:40:00,Pardee Tower - 9F,2,1129.5
2026-01-22T13:50:00,Pardee Tower - 9F,2,1042.8
2026-01-22T14:00:00,Pardee Tower - 9F,2,813.0
2026-01-22T14:10:00,Pardee Tower - 9F,2,257.4
2026-01-22T14:20:00,Pardee Tower - 9F,2,225.3
2026-01-22T14:30:00,Pardee Tower - 9F,2,235.1
2026-01-22T14:40:00,Pardee Tower - 9F,2,238.7
2026-01-22T14:50:00,Pardee Tower - 9F,2,197.0
2026-01-22T15:00:00,Pardee Tower - 9F,2,187.9
2026-01-22T15:10:00,Pardee Tower - 9F,2,182.3
2026-01-22T15:20:00,Pardee Tower - 9F,2,208.5
2026-01-22T15:30:00,Pardee Tower - 9F,2,189.6
2026-01-22T15:40:00,Pardee Tower - 9F,2,244.1
2026-01-22T15:50:00,Pardee Tower - 9F,2,258.7
2026-01-22T16:00:00,Pardee Tower - 9F,2,229.0
2026-01-22T16:10:00,Pardee Tower - 9F,2,279.3
2026-01-22T16:20:00,Pardee Tower - 9F,2,209.1
2026-01-22T16:30:00,Pardee Tower - 9F,2,238.8
2026-01-22T16:40:00,Pardee Tower - 9F,2,206.4
2026-01-22T16:50:00,Pardee Tower - 9F,2,205.1
2026-01-22T17:00:00,Pardee Tower - 9F,2,228.2
2026-01-22T17:10:00,Pardee Tower - 9F,2,172.9
2026-01-22T17:20:00,Pardee Tower - 9F,2,213.5
2026-01-22T17:30:00,Pardee Tower - 9F,2,166.8
2026-01-22T17:40:00,Pardee Tower - 9F,2,207.8
2026-01-22T17:50:00,Pardee Tower - 9F,2,215.9
2026-01-22T18:00:00,Pardee Tower - 9F,2,323.4
2026-01-22T18:10:00,Pardee Tower - 9F,2,359.7
2026-01-22T18:20:00,Pardee Tower - 9F,2,437.0
2026-01-22T18:30:00,Pardee Tower - 9F,2,399.7
2026-01-22T18:40:00,Pardee Tower - 9F,2,368.4
2026-01-22T18:50:00,Pardee Tower - 9F,2,362.3
2026-01-22T19:00:00,Pardee Tower - 9F,2,317.7
2026-01-22T19:10:00,Pardee Tower - 9F,2,365.7
2026-01-22T19:20:00,Pardee Tower - 9F,2,355.5
2026-01-22T19:30:00,Pardee Tower - 9F,2,330.3
2026-01-22T19:40:00,Pardee Tower - 9F,2,421.4
2026-01-22T19:50:00,Pardee Tower - 9F,2,448.5
2026-01-22T20:00:00,Pardee Tower - 9F,2,415.4
2026-01-22T20:10:00,Pardee Tower - 9F,2,229.0
2026-01-22T20:20:00,Pardee Tower - 9F,2,174.8
2026-01-22T20:30:00,Pardee Tower - 9F,2,167.9
2026-01-22T20:40:00,Pardee Tower - 9F,2,256.4
2026-01-22T20:50:00,Pardee Tower - 9F,2,217.1
2026-01-22T21:00:00,Pardee Tower - 9F,2,214.1
2026-01-22T21:10:00,Pardee Tower - 9F,2,230.8
2026-01-22T21:20:00,Pardee Tower - 9F,2,246.6
2026-01-22T21:30:00,Pardee Tower - 9F,2,215.4
2026-01-22T21:40:00,Pardee Tower - 9F,2,212.3
2026-01-22T21:50:00,Pardee Tower - 9F,2,209.6
2026-01-22T22:00:00,Pardee Tower - 9F,2,201.1
2026-01-22T22:10:00,Pardee Tower - 9F,2,186.9
2026-01-22T22:20:00,Pardee Tower - 9F,2,237.0
2026-01-22T22:30:00,Pardee Tower - 9F,2,181.7
2026-01-22T22:40:00,Pardee Tower - 9F,2,285.7
2026-01-22T22:50:00,Pardee Tower - 9F,2,291.0
2026-01-22T23:00:00,Pardee Tower - 9F,2,222.8
2026-01-22T23:10:00,Pardee Tower - 9F,2,224.7
2026-01-22T23:20:00,Pardee Tower - 9F,2,229.9
2026-01-22T23:30:00,Pardee Tower - 9F,2,227.4
2026-01-22T23:40:00,Pardee Tower - 9F,2,166.1
2026-01-22T23:50:00,Pardee Tower - 9F,2,247.0
2026-01-23T00:00:00,Pardee Tower - 9F,2,208.6
2026-01-23T00:10:00,Pardee Tower - 9F,2,209.2
2026-01-23T00:20:00,Pardee Tower - 9F,2,234.0
2026-01-23T00:30:00,Pardee Tower - 9F,2,198.1
2026-01-23T00:40:00,Pardee Tower - 9F,2,174.0
2026-01-23T00:50:00,Pardee Tower - 9F,2,249.4
2026-01-23T01:00:00,Pardee Tower - 9F,2,190.2
2026-01-23T01:10:00,Pardee Tower - 9F,2,183.7
2026-01-23T01:20:00,Pardee Tower - 9F,2,204.4
2026-01-23T01:30:00,Pardee Tower - 9F,2,213.0
2026-01-23T01:40:00,Pardee Tower - 9F,2,220.0
2026-01-23T01:50:00,Pardee Tower - 9F,2,195.3
2026-01-23T02:00:00,Pardee Tower - 9F,2,169.5
2026-01-23T02:10:00,Pardee Tower - 9F,2,177.0
2026-01-23T02:20:00,Pardee Tower - 9F,2,207.3
2026-01-23T02:30:00,Pardee Tower - 9F,2,200.3
2026-01-23T02:40:00,Pardee Tower - 9F,2,212.7
2026-01-23T02:50:00,Pardee Tower - 9F,2,195.7
2026-01-23T03:00:00,Pardee Tower - 9F,2,191.7
2026-01-23T03:10:00,Pardee Tower - 9F,2,213.1
2026-01-23T03:20:00,Pardee Tower - 9F,2,215.8
2026-01-23T03:30:00,Pardee Tower - 9F,2,246.5
2026-01-23T03:40:00,Pardee Tower - 9F,2,185.2
2026-01-23T03:50:00,Pardee Tower - 9F,2,199.9
2026-01-23T04:00:00,Pardee Tower - 9F,2,267.2
2026-01-23T04:10:00,Pardee Tower - 9F,2,259.0
2026-01-23T04:20:00,Pardee Tower - 9F,2,187.8
2026-01-23T04:30:00,Pardee Tower - 9F,2,273.3
2026-01-23T04:40:00,Pardee Tower - 9F,2,166.8
2026-01-23T04:50:00,Pardee Tower - 9F,2,179.0
2026-01-23T05:00:00,Pardee Tower - 9F,2,226.1
2026-01-23T05:10:00,Pardee Tower - 9F,2,223.9
2026-01-23T05:20:00,Pardee Tower - 9F,2,187.6
2026-01-23T05:30:00,Pardee Tower - 9F,2,229.5
2026-01-23T05:40:00,Pardee Tower - 9F,2,186.7
2026-01-23T05:50:00,Pardee Tower - 9F,2,229.5
2026-01-23T06:00:00,Pardee Tower - 9F,2,203.0
2026-01-23T06:10:00,Pardee Tower - 9F,2,209.9
2026-01-23T06:20:00,Pardee Tower - 9F,2,179.8
2026-01-23T06:30:00,Pardee Tower - 9F,2,185.3
2026-01-23T06:40:00,Pardee Tower - 9F,2,207.7
2026-01-23T06:50:00,Pardee Tower - 9F,2,228.4
2026-01-23T07:00:00,Pardee Tower - 9F,2,156.2
2026-01-23T07:10:00,Pardee Tower - 9F,2,187.5
2026-01-23T07:20:00,Pardee Tower - 9F,2,203.0
2026-01-23T07:30:00,Pardee Tower - 9F,2,210.4
2026-01-23T07:40:00,Pardee Tower - 9F,2,225.8
2026-01-23T07:50:00,Pardee Tower - 9F,2,212.1
2026-01-23T08:00:00,Pardee Tower - 9F,2,181.3
2026-01-23T08:10:00,Pardee Tower - 9F,2,211.3
2026-01-23T08:20:00,Pardee Tower - 9F,2,239.4
2026-01-23T08:30:00,Pardee Tower - 9F,2,209.8
2026-01-23T08:40:00,Pardee Tower - 9F,2,263.5
2026-01-23T08:50:00,Pardee Tower - 9F,2,179.3
2026-01-23T09:00:00,Pardee Tower - 9F,2,208.8
2026-01-23T09:10:00,Pardee Tower - 9F,2,242.5
2026-01-23T09:20:00,Pardee Tower - 9F,2,191.4
2026-01-23T09:30:00,Pardee Tower - 9F,2,229.4
2026-01-23T09:40:00,Pardee Tower - 9F,2,180.2
2026-01-23T09:50:00,Pardee Tower - 9F,2,176.3
2026-01-23T10:00:00,Pardee Tower - 9F,2,220.6
2026-01-23T10:10:00,Pardee Tower - 9F,2,209.2
2026-01-23T10:20:00,Pardee Tower - 9F,2,213.3
2026-01-23T10:30:00,Pardee Tower - 9F,2,184.0
2026-01-23T10:40:00,Pardee Tower - 9F,2,221.2
2026-01-23T10:50:00,Pardee Tower - 9F,2,227.2
2026-01-23T11:00:00,Pardee Tower - 9F,2,873.3
2026-01-23T11:10:00,Pardee Tower - 9F,2,656.5
2026-01-23T11:20:00,Pardee Tower - 9F,2,690.3
2026-01-23T11:30:00,Pardee Tower - 9F,2,718.9
2026-01-23T11:40:00,Pardee Tower - 9F,2,881.1
2026-01-23T11:50:00,Pardee Tower - 9F,2,764.5
2026-01-23T12:00:00,Pardee Tower - 9F,2,734.9
2026-01-23T12:10:00,Pardee Tower - 9F,2,740.8
2026-01-23T12:20:00,Pardee Tower - 9F,2,799.8
2026-01-23T12:30:00,Pardee Tower - 9F,2,866.7
2026-01-23T12:40:00,Pardee Tower - 9F,2,706.4
2026-01-23T12:50:00,Pardee Tower - 9F,2,685.6
2026-01-23T13:00:00,Pardee Tower - 9F,2,697.9
2026-01-23T13:10:00,Pardee Tower - 9F,2,861.1
2026-01-23T13:20:00,Pardee Tower - 9F,2,697.1
2026-01-23T13:30:00,Pardee Tower - 9F,2,671.2
2026-01-23T13:40:00,Pardee Tower - 9F,2,784.2
2026-01-23T13:50:00,Pardee Tower - 9F,2,754.3
2026-01-23T14:00:00,Pardee Tower - 9F,2,686.5
2026-01-23T14:10:00,Pardee Tower - 9F,2,194.1
2026-01-23T14:20:00,Pardee Tower - 9F,2,249.3
2026-01-23T14:30:00,Pardee Tower - 9F,2,151.5
2026-01-23T14:40:00,Pardee Tower - 9F,2,208.8
2026-01-23T14:50:00,Pardee Tower - 9F,2,206.5
2026-01-23T15:00:00,Pardee Tower - 9F,2,164.8
2026-01-23T15:10:00,Pardee Tower - 9F,2,198.9
2026-01-23T15:20:00,Pardee Tower - 9F,2,183.8
2026-01-23T15:30:00,Pardee Tower - 9F,2,206.3
2026-01-23T15:40:00,Pardee Tower - 9F,2,201.9
2026-01-23T15:50:00,Pardee Tower - 9F,2,176.5
2026-01-23T16:00:00,Pardee Tower - 9F,2,142.5
2026-01-23T16:10:00,Pardee Tower - 9F,2,212.4
2026-01-23T16:20:00,Pardee Tower - 9F,2,191.5
2026-01-23T16:30:00,Pardee Tower - 9F,2,219.5
2026-01-23T16:40:00,Pardee Tower - 9F,2,177.8
2026-01-23T16:50:00,Pardee Tower - 9F,2,244.2
2026-01-23T17:00:00,Pardee Tower - 9F,2,172.1
2026-01-23T17:10:00,Pardee Tower - 9F,2,236.1
2026-01-23T17:20:00,Pardee Tower - 9F,2,162.3
2026-01-23T17:30:00,Pardee Tower - 9F,2,153.2
2026-01-23T17:40:00,Pardee Tower - 9F,2,170.7
2026-01-23T17:50:00,Pardee Tower - 9F,2,238.2
2026-01-23T18:00:00,Pardee Tower - 9F,2,288.3
2026-01-23T18:10:00,Pardee Tower - 9F,2,339.9
2026-01-23T18:20:00,Pardee Tower - 9F,2,323.8
2026-01-23T18:30:00,Pardee Tower - 9F,2,389.5
2026-01-23T18:40:00,Pardee Tower - 9F,2,379.4
