ts,dorm,members,power_w
2026-01-22T20:25:00,Village East - 6F,6,1055.9
2026-01-22T20:25:00,Apt Solo - Studio,1,483.3
2026-01-22T20:25:00,Parkside - 5E,5,942.3
2026-01-22T20:25:00,Florence Apt - 2B,2,762.8
2026-01-22T20:25:00,McCarthy Way - 4A,4,730.1
2026-01-22T20:25:00,Gateway - 3A,3,741.1
2026-01-22T20:25:00,Bunker Hill - 1A,1,742.7
2026-01-22T20:25:00,Expo House - 2C,2,785.0
2026-01-22T20:30:00,Trojans Hall - 4B,4,627.9
2026-01-22T20:30:00,Cardinal House - 2A,2,741.4
2026-01-22T20:30:00,Heritage Hall - 3C,3,764.3
2026-01-22T20:30:00,Sunset Dorm - 1D,1,765.6
2026-01-22T20:30:00,Village East - 6F,6,1061.4
2026-01-22T20:30:00,Apt Solo - Studio,1,468.3
2026-01-22T20:30:00,Parkside - 5E,5,907.5
2026-01-22T20:30:00,Florence Apt - 2B,2,779.8
2026-01-22T20:30:00,McCarthy Way - 4A,4,771.5
2026-01-22T20:30:00,Gateway - 3A,3,787.2
2026-01-22T20:30:00,Bunker Hill - 1A,1,757.6
2026-01-22T20:30:00,Expo House - 2C,2,778.0
2026-01-22T20:35:00,Trojans Hall - 4B,4,639.2
2026-01-22T20:35:00,Cardinal House - 2A,2,738.1
2026-01-22T20:35:00,Heritage Hall - 3C,3,783.9
2026-01-22T20:35:00,Sunset Dorm - 1D,1,741.2
2026-01-22T20:35:00,Village East - 6F,6,1049.7
2026-01-22T20:35:00,Apt Solo - Studio,1,508.9
2026-01-22T20:35:00,Parkside - 5E,5,947.7
2026-01-22T20:35:00,Florence Apt - 2B,2,773.8
2026-01-22T20:35:00,McCarthy Way - 4A,4,788.4
2026-01-22T20:35:00,Gateway - 3A,3,773.2
2026-01-22T20:35:00,Bunker Hill - 1A,1,777.6
2026-01-22T20:35:00,Expo House - 2C,2,731.6
2026-01-22T20:40:00,Trojans Hall - 4B,4,668.1
2026-01-22T20:40:00,Cardinal House - 2A,2,754.6
2026-01-22T20:40:00,Heritage Hall - 3C,3,735.1
2026-01-22T20:40:00,Sunset Dorm - 1D,1,757.5
2026-01-22T20:40:00,Village East - 6F,6,1034.7
2026-01-22T20:40:00,Apt Solo - Studio,1,506.1
2026-01-22T20:40:00,Parkside - 5E,5,927.1
2026-01-22T20:40:00,Florence Apt - 2B,2,788.1
2026-01-22T20:40:00,McCarthy Way - 4A,4,742.2
2026-01-22T20:40:00,Gateway - 3A,3,783.4
2026-01-22T20:40:00,Bunker Hill - 1A,1,768.8
2026-01-22T20:40:00,Expo House - 2C,2,745.6
2026-01-22T20:45:00,Trojans Hall - 4B,4,670.6
2026-01-22T20:45:00,Cardinal House - 2A,2,730.7
2026-01-22T20:45:00,Heritage Hall - 3C,3,733.5
2026-01-22T20:45:00,Sunset Dorm - 1D,1,764.9
2026-01-22T20:45:00,Village East - 6F,6,1404.7
2026-01-22T20:45:00,Apt Solo - Studio,1,507.1
2026-01-22T20:45:00,Parkside - 5E,5,927.7
2026-01-22T20:45:00,Florence Apt - 2B,2,733.1
2026-01-22T20:45:00,McCarthy Way - 4A,4,762.2
2026-01-22T20:45:00,Gateway - 3A,3,754.9
2026-01-22T20:45:00,Bunker Hill - 1A,1,743.9
2026-01-22T20:45:00,Expo House - 2C,2,785.0
2026-01-22T20:50:00,Trojans Hall - 4B,4,665.9
2026-01-22T20:50:00,Cardinal House - 2A,2,779.4
2026-01-22T20:50:00,Heritage Hall - 3C,3,778.1
2026-01-22T20:50:00,Sunset Dorm - 1D,1,763.1
2026-01-22T20:50:00,Village East - 6F,6,1820.3
2026-01-22T20:50:00,Apt Solo - Studio,1,488.9
2026-01-22T20:50:00,Parkside - 5E,5,905.6
2026-01-22T20:50:00,Florence Apt - 2B,2,783.7
2026-01-22T20:50:00,McCarthy Way - 4A,4,768.8
2026-01-22T20:50:00,Gateway - 3A,3,774.1
2026-01-22T20:50:00,Bunker Hill - 1A,1,770.7
2026-01-22T20:50:00,Expo House - 2C,2,750.6
2026-01-22T20:55:00,Trojans Hall - 4B,4,660.8
2026-01-22T20:55:00,Cardinal House - 2A,2,738.3
2026-01-22T20:55:00,Heritage Hall - 3C,3,740.2
2026-01-22T20:55:00,Sunset Dorm - 1D,1,736.5
2026-01-22T20:55:00,Village East - 6F,6,1040.6
2026-01-22T20:55:00,Apt Solo - Studio,1,498.3
2026-01-22T20:55:00,Parkside - 5E,5,894.0
2026-01-22T20:55:00,Florence Apt - 2B,2,781.9
2026-01-22T20:55:00,McCarthy Way - 4A,4,778.5
2026-01-22T20:55:00,Gateway - 3A,3,746.6
2026-01-22T20:55:00,Bunker Hill - 1A,1,771.6
2026-01-22T20:55:00,Expo House - 2C,2,751.4
2026-01-22T21:00:00,Trojans Hall - 4B,4,473.0
2026-01-22T21:00:00,Cardinal House - 2A,2,458.7
2026-01-22T21:00:00,Heritage Hall - 3C,3,497.5
2026-01-22T21:00:00,Sunset Dorm - 1D,1,476.2
2026-01-22T21:00:00,Village East - 6F,6,581.9
2026-01-22T21:00:00,Apt Solo - Studio,1,298.8
2026-01-22T21:00:00,Parkside - 5E,5,510.6
2026-01-22T21:00:00,Florence Apt - 2B,2,480.4
2026-01-22T21:00:00,McCarthy Way - 4A,4,501.1
2026-01-22T21:00:00,Gateway - 3A,3,509.9
2026-01-22T21:00:00,Bunker Hill - 1A,1,481.0
2026-01-22T21:00:00,Expo House - 2C,2,459.2
2026-01-22T21:05:00,Trojans Hall - 4B,4,498.4
2026-01-22T21:05:00,Cardinal House - 2A,2,498.4
2026-01-22T21:05:00,Heritage Hall - 3C,3,456.0
2026-01-22T21:05:00,Sunset Dorm - 1D,1,490.9
2026-01-22T21:05:00,Village East - 6F,6,606.3
2026-01-22T21:05:00,Apt Solo - Studio,1,315.9
2026-01-22T21:05:00,Parkside - 5E,5,504.5
2026-01-22T21:05:00,Florence Apt - 2B,2,504.1
2026-01-22T21:05:00,McCarthy Way - 4A,4,481.3
2026-01-22T21:05:00,Gateway - 3A,3,480.8
2026-01-22T21:05:00,Bunker Hill - 1A,1,463.2
2026-01-22T21:05:00,Expo House - 2C,2,466.6
2026-01-22T21:10:00,Trojans Hall - 4B,4,485.5
2026-01-22T21:10:00,Cardinal House - 2A,2,464.8
2026-01-22T21:10:00,Heritage Hall - 3C,3,489.8
2026-01-22T21:10:00,Sunset Dorm - 1D,1,495.3
2026-01-22T21:10:00,Village East - 6F,6,628.5
2026-01-22T21:10:00,Apt Solo - Studio,1,325.6
2026-01-22T21:10:00,Parkside - 5E,5,527.6
2026-01-22T21:10:00,Florence Apt - 2B,2,495.2
2026-01-22T21:10:00,McCarthy Way - 4A,4,472.0
2026-01-22T21:10:00,Gateway - 3A,3,507.2
2026-01-22T21:10:00,Bunker Hill - 1A,1,472.9
2026-01-22T21:10:00,Expo House - 2C,2,466.6
2026-01-22T21:15:00,Trojans Hall - 4B,4,504.6
2026-01-22T21:15:00,Cardinal House - 2A,2,489.4
2026-01-22T21:15:00,Heritage Hall - 3C,3,459.2
2026-01-22T21:15:00,Sunset Dorm - 1D,1,469.0
2026-01-22T21:15:00,Village East - 6F,6,587.9
2026-01-22T21:15:00,Apt Solo - Studio,1,283.5
2026-01-22T21:15:00,Parkside - 5E,5,500.1
2026-01-22T21:15:00,Florence Apt - 2B,2,505.5
2026-01-22T21:15:00,McCarthy Way - 4A,4,486.0
2026-01-22T21:15:00,Gateway - 3A,3,458.1
2026-01-22T21:15:00,Bunker Hill - 1A,1,479.1
2026-01-22T21:15:00,Expo House - 2C,2,500.4
2026-01-22T21:20:00,Trojans Hall - 4B,4,460.1
2026-01-22T21:20:00,Cardinal House - 2A,2,466.1
2026-01-22T21:20:00,Heritage Hall - 3C,3,479.7
2026-01-22T21:20:00,Sunset Dorm - 1D,1,475.1
2026-01-22T21:20:00,Village East - 6F,6,629.6
2026-01-22T21:20:00,Apt Solo - Studio,1,304.3
2026-01-22T21:20:00,Parkside - 5E,5,534.4
2026-01-22T21:20:00,Florence Apt - 2B,2,456.5
2026-01-22T21:20:00,McCarthy Way - 4A,4,463.4
2026-01-22T21:20:00,Gateway - 3A,3,503.0
2026-01-22T21:20:00,Bunker Hill - 1A,1,464.3
2026-01-22T21:20:00,Expo House - 2C,2,450.4
2026-01-22T21:25:00,Trojans Hall - 4B,4,495.2
2026-01-22T21:25:00,Cardinal House - 2A,2,507.8
2026-01-22T21:25:00,Heritage Hall - 3C,3,469.2
2026-01-22T21:25:00,Sunset Dorm - 1D,1,467.6
2026-01-22T21:25:00,Village East - 6F,6,600.0
2026-01-22T21:25:00,Apt Solo - Studio,1,312.3
2026-01-22T21:25:00,Parkside - 5E,5,520.9
2026-01-22T21:25:00,Florence Apt - 2B,2,490.5
2026-01-22T21:25:00,McCarthy Way - 4A,4,499.3
2026-01-22T21:25:00,Gateway - 3A,3,450.3
2026-01-22T21:25:00,Bunker Hill - 1A,1,474.4
2026-01-22T21:25:00,Expo House - 2C,2,480.3
2026-01-22T21:30:00,Trojans Hall - 4B,4,499.5
2026-01-22T21:30:00,Cardinal House - 2A,2,454.1
2026-01-22T21:30:00,Heritage Hall - 3C,3,508.2
2026-01-22T21:30:00,Sunset Dorm - 1D,1,469.8
2026-01-22T21:30:00,Village East - 6F,6,575.5
2026-01-22T21:30:00,Apt Solo - Studio,1,304.9
2026-01-22T21:30:00,Parkside - 5E,5,502.0
2026-01-22T21:30:00,Florence Apt - 2B,2,469.9
2026-01-22T21:30:00,McCarthy Way - 4A,4,451.7
2026-01-22T21:30:00,Gateway - 3A,3,469.5
2026-01-22T21:30:00,Bunker Hill - 1A,1,473.9
2026-01-22T21:30:00,Expo House - 2C,2,489.3
2026-01-22T21:35:00,Trojans Hall - 4B,4,504.0
2026-01-22T21:35:00,Cardinal House - 2A,2,483.7
2026-01-22T21:35:00,Heritage Hall - 3C,3,499.0
2026-01-22T21:35:00,Sunset Dorm - 1D,1,463.0
2026-01-22T21:35:00,Village East - 6F,6,580.2
2026-01-22T21:35:00,Apt Solo - Studio,1,331.5
2026-01-22T21:35:00,Parkside - 5E,5,545.8
2026-01-22T21:35:00,Florence Apt - 2B,2,476.3
2026-01-22T21:35:00,McCarthy Way - 4A,4,496.3
2026-01-22T21:35:00,Gateway - 3A,3,453.3
2026-01-22T21:35:00,Bunker Hill - 1A,1,500.9
2026-01-22T21:35:00,Expo House - 2C,2,466.1
2026-01-22T21:40:00,Trojans Hall - 4B,4,476.8
2026-01-22T21:40:00,Cardinal House - 2A,2,455.3
2026-01-22T21:40:00,Heritage Hall - 3C,3,501.7
2026-01-22T21:40:00,Sunset Dorm - 1D,1,501.1
2026-01-22T21:40:00,Village East - 6F,6,574.2
2026-01-22T21:40:00,Apt Solo - Studio,1,318.5
2026-01-22T21:40:00,Parkside - 5E,5,511.3
2026-01-22T21:40:00,Florence Apt - 2B,2,477.2
2026-01-22T21:40:00,McCarthy Way - 4A,4,483.3
2026-01-22T21:40:00,Gateway - 3A,3,507.4
2026-01-22T21:40:00,Bunker Hill - 1A,1,477.5
2026-01-22T21:40:00,Expo House - 2C,2,456.9
2026-01-22T21:45:00,Trojans Hall - 4B,4,476.3
2026-01-22T21:45:00,Cardinal House - 2A,2,483.8
2026-01-22T21:45:00,Heritage Hall - 3C,3,450.4
2026-01-22T21:45:00,Sunset Dorm - 1D,1,505.5
2026-01-22T21:45:00,Village East - 6F,6,616.4
2026-01-22T21:45:00,Apt Solo - Studio,1,317.2
2026-01-22T21:45:00,Parkside - 5E,5,514.8
2026-01-22T21:45:00,Florence Apt - 2B,2,473.6
2026-01-22T21:45:00,McCarthy Way - 4A,4,472.4
2026-01-22T21:45:00,Gateway - 3A,3,506.0
2026-01-22T21:45:00,Bunker Hill - 1A,1,462.7
2026-01-22T21:45:00,Expo House - 2C,2,498.3
2026-01-22T21:50:00,Trojans Hall - 4B,4,501.4
2026-01-22T21:50:00,Cardinal House - 2A,2,464.5
2026-01-22T21:50:00,Heritage Hall - 3C,3,507.2
2026-01-22T21:50:00,Sunset Dorm - 1D,1,502.3
2026-01-22T21:50:00,Village East - 6F,6,609.2
2026-01-22T21:50:00,Apt Solo - Studio,1,336.0
2026-01-22T21:50:00,Parkside - 5E,5,526.4
2026-01-22T21:50:00,Florence Apt - 2B,2,458.2
2026-01-22T21:50:00,McCarthy Way - 4A,4,472.4
2026-01-22T21:50:00,Gateway - 3A,3,471.1
2026-01-22T21:50:00,Bunker Hill - 1A,1,506.7
2026-01-22T21:50:00,Expo House - 2C,2,483.0
2026-01-22T21:55:00,Trojans Hall - 4B,4,489.5
2026-01-22T21:55:00,Cardinal House - 2A,2,457.0
2026-01-22T21:55:00,Heritage Hall - 3C,3,472.6
2026-01-22T21:55:00,Sunset Dorm - 1D,1,501.2
2026-01-22T21:55:00,Village East - 6F,6,574.7
2026-01-22T21:55:00,Apt Solo - Studio,1,286.2
2026-01-22T21:55:00,Parkside - 5E,5,518.9
2026-01-22T21:55:00,Florence Apt - 2B,2,467.5
2026-01-22T21:55:00,McCarthy Way - 4A,4,481.6
2026-01-22T21:55:00,Gateway - 3A,3,506.6
2026-01-22T21:55:00,Bunker Hill - 1A,1,496.5
2026-01-22T21:55:00,Expo House - 2C,2,491.7
2026-01-22T22:00:00,Trojans Hall - 4B,4,478.8
2026-01-22T22:00:00,Cardinal House - 2A,2,478.4
2026-01-22T22:00:00,Heritage Hall - 3C,3,481.5
2026-01-22T22:00:00,Sunset Dorm - 1D,1,500.7
2026-01-22T22:00:00,Village East - 6F,6,617.8
2026-01-22T22:00:00,Apt Solo - Studio,1,302.2
2026-01-22T22:00:00,Parkside - 5E,5,503.1
2026-01-22T22:00:00,Florence Apt - 2B,2,470.3
2026-01-22T22:00:00,McCarthy Way - 4A,4,476.8
2026-01-22T22:00:00,Gateway - 3A,3,509.4
2026-01-22T22:00:00,Bunker Hill - 1A,1,461.1
2026-01-22T22:00:00,Expo House - 2C,2,452.9
2026-01-22T22:05:00,Trojans Hall - 4B,4,483.7
2026-01-22T22:05:00,Cardinal House - 2A,2,455.0
2026-01-22T22:05:00,Heritage Hall - 3C,3,485.1
2026-01-22T22:05:00,Sunset Dorm - 1D,1,466.4
2026-01-22T22:05:00,Village East - 6F,6,613.6
2026-01-22T22:05:00,Apt Solo - Studio,1,306.7
2026-01-22T22:05:00,Parkside - 5E,5,514.0
2026-01-22T22:05:00,Florence Apt - 2B,2,491.7
2026-01-22T22:05:00,McCarthy Way - 4A,4,469.7
2026-01-22T22:05:00,Gateway - 3A,3,472.7
2026-01-22T22:05:00,Bunker Hill - 1A,1,497.9
2026-01-22T22:05:00,Expo House - 2C,2,456.6
2026-01-22T22:10:00,Trojans Hall - 4B,4,498.7
2026-01-22T22:10:00,Cardinal House - 2A,2,476.7
2026-01-22T22:10:00,Heritage Hall - 3C,3,503.3
2026-01-22T22:10:00,Sunset Dorm - 1D,1,462.9
2026-01-22T22:10:00,Village East - 6F,6,582.1
2026-01-22T22:10:00,Apt Solo - Studio,1,292.8
2026-01-22T22:10:00,Parkside - 5E,5,511.5
2026-01-22T22:10:00,Florence Apt - 2B,2,461.1
2026-01-22T22:10:00,McCarthy Way - 4A,4,482.9
2026-01-22T22:10:00,Gateway - 3A,3,498.2
2026-01-22T22:10:00,Bunker Hill - 1A,1,458.8
2026-01-22T22:10:00,Expo House - 2C,2,478.5
2026-01-22T22:15:00,Trojans Hall - 4B,4,505.1
2026-01-22T22:15:00,Cardinal House - 2A,2,482.5
2026-01-22T22:15:00,Heritage Hall - 3C,3,504.7
2026-01-22T22:15:00,Sunset Dorm - 1D,1,495.5
2026-01-22T22:15:00,Village East - 6F,6,570.3
2026-01-22T22:15:00,Apt Solo - Studio,1,300.6
2026-01-22T22:15:00,Parkside - 5E,5,549.8
2026-01-22T22:15:00,Florence Apt - 2B,2,473.0
2026-01-22T22:15:00,McCarthy Way - 4A,4,500.4
2026-01-22T22:15:00,Gateway - 3A,3,483.6
2026-01-22T22:15:00,Bunker Hill - 1A,1,452.5
2026-01-22T22:15:00,Expo House - 2C,2,463.2
2026-01-22T22:20:00,Trojans Hall - 4B,4,457.6
2026-01-22T22:20:00,Cardinal House - 2A,2,477.1
2026-01-22T22:20:00,Heritage Hall - 3C,3,498.8
2026-01-22T22:20:00,Sunset Dorm - 1D,1,480.4
2026-01-22T22:20:00,Village East - 6F,6,570.6
2026-01-22T22:20:00,Apt Solo - Studio,1,331.3
2026-01-22T22:20:00,Parkside - 5E,5,498.4
2026-01-22T22:20:00,Florence Apt - 2B,2,503.6
2026-01-22T22:20:00,McCarthy Way - 4A,4,489.0
2026-01-22T22:20:00,Gateway - 3A,3,474.0
2026-01-22T22:20:00,Bunker Hill - 1A,1,471.0
2026-01-22T22:20:00,Expo House - 2C,2,466.7
2026-01-22T22:25:00,Trojans Hall - 4B,4,473.5
2026-01-22T22:25:00,Cardinal House - 2A,2,480.8
2026-01-22T22:25:00,Heritage Hall - 3C,3,509.1
2026-01-22T22:25:00,Sunset Dorm - 1D,1,464.5
2026-01-22T22:25:00,Village East - 6F,6,619.6
2026-01-22T22:25:00,Apt Solo - Studio,1,335.1
2026-01-22T22:25:00,Parkside - 5E,5,536.1
2026-01-22T22:25:00,Florence Apt - 2B,2,503.8
2026-01-22T22:25:00,McCarthy Way - 4A,4,487.5
2026-01-22T22:25:00,Gateway - 3A,3,502.3
2026-01-22T22:25:00,Bunker Hill - 1A,1,457.0
2026-01-22T22:25:00,Expo House - 2C,2,474.7
2026-01-22T22:30:00,Trojans Hall - 4B,4,494.3
2026-01-22T22:30:00,Cardinal House - 2A,2,505.5
2026-01-22T22:30:00,Heritage Hall - 3C,3,462.2
2026-01-22T22:30:00,Sunset Dorm - 1D,1,487.1
2026-01-22T22:30:00,Village East - 6F,6,598.7
2026-01-22T22:30:00,Apt Solo - Studio,1,298.0
2026-01-22T22:30:00,Parkside - 5E,5,528.1
2026-01-22T22:30:00,Florence Apt - 2B,2,480.9
2026-01-22T22:30:00,McCarthy Way - 4A,4,455.4
2026-01-22T22:30:00,Gateway - 3A,3,492.1
2026-01-22T22:30:00,Bunker Hill - 1A,1,484.7
2026-01-22T22:30:00,Expo House - 2C,2,490.0
2026-01-22T22:35:00,Trojans Hall - 4B,4,464.1
2026-01-22T22:35:00,Cardinal House - 2A,2,451.5
2026-01-22T22:35:00,Heritage Hall - 3C,3,482.4
2026-01-22T22:35:00,Sunset Dorm - 1D,1,509.6
2026-01-22T22:35:00,Village East - 6F,6,605.0
2026-01-22T22:35:00,Apt Solo - Studio,1,295.8
2026-01-22T22:35:00,Parkside - 5E,5,538.0
2026-01-22T22:35:00,Florence Apt - 2B,2,452.0
2026-01-22T22:35:00,McCarthy Way - 4A,4,457.0
2026-01-22T22:35:00,Gateway - 3A,3,456.0
2026-01-22T22:35:00,Bunker Hill - 1A,1,461.0
2026-01-22T22:35:00,Expo House - 2C,2,505.4
2026-01-22T22:40:00,Trojans Hall - 4B,4,485.1
2026-01-22T22:40:00,Cardinal House - 2A,2,490.6
2026-01-22T22:40:00,Heritage Hall - 3C,3,473.9
2026-01-22T22:40:00,Sunset Dorm - 1D,1,454.8
2026-01-22T22:40:00,Village East - 6F,6,608.4
2026-01-22T22:40:00,Apt Solo - Studio,1,301.2
2026-01-22T22:40:00,Parkside - 5E,5,510.1
2026-01-22T22:40:00,Florence Apt - 2B,2,453.9
2026-01-22T22:40:00,McCarthy Way - 4A,4,503.9
2026-01-22T22:40:00,Gateway - 3A,3,494.4
2026-01-22T22:40:00,Bunker Hill - 1A,1,472.2
2026-01-22T22:40:00,Expo House - 2C,2,462.9
2026-01-22T22:45:00,Trojans Hall - 4B,4,508.8
2026-01-22T22:45:00,Cardinal House - 2A,2,507.8
2026-01-22T22:45:00,Heritage Hall - 3C,3,482.8
2026-01-22T22:45:00,Sunset Dorm - 1D,1,474.4
2026-01-22T22:45:00,Village East - 6F,6,619.4
2026-01-22T22:45:00,Apt Solo - Studio,1,316.2
2026-01-22T22:45:00,Parkside - 5E,5,518.7
2026-01-22T22:45:00,Florence Apt - 2B,2,508.3
2026-01-22T22:45:00,McCarthy Way - 4A,4,505.3
2026-01-22T22:45:00,Gateway - 3A,3,465.7
2026-01-22T22:45:00,Bunker Hill - 1A,1,508.7
2026-01-22T22:45:00,Expo House - 2C,2,501.0
2026-01-22T22:50:00,Trojans Hall - 4B,4,509.3
2026-01-22T22:50:00,Cardinal House - 2A,2,507.4
2026-01-22T22:50:00,Heritage Hall - 3C,3,468.5
2026-01-22T22:50:00,Sunset Dorm - 1D,1,498.0
2026-01-22T22:50:00,Village East - 6F,6,581.2
2026-01-22T22:50:00,Apt Solo - Studio,1,292.7
2026-01-22T22:50:00,Parkside - 5E,5,513.2
2026-01-22T22:50:00,Florence Apt - 2B,2,468.1
2026-01-22T22:50:00,McCarthy Way - 4A,4,469.7
2026-01-22T22:50:00,Gateway - 3A,3,500.6
2026-01-22T22:50:00,Bunker Hill - 1A,1,488.1
2026-01-22T22:50:00,Expo House - 2C,2,450.9
2026-01-22T22:55:00,Trojans Hall - 4B,4,499.3
2026-01-22T22:55:00,Cardinal House - 2A,2,459.8
2026-01-22T22:55:00,Heritage Hall - 3C,3,497.0
2026-01-22T22:55:00,Sunset Dorm - 1D,1,465.0
2026-01-22T22:55:00,Village East - 6F,6,627.4
2026-01-22T22:55:00,Apt Solo - Studio,1,320.4
2026-01-22T22:55:00,Parkside - 5E,5,535.0
2026-01-22T22:55:00,Florence Apt - 2B,2,466.6
2026-01-22T22:55:00,McCarthy Way - 4A,4,501.1
2026-01-22T22:55:00,Gateway - 3A,3,454.6
2026-01-22T22:55:00,Bunker Hill - 1A,1,499.6
2026-01-22T22:55:00,Expo House - 2C,2,483.6
2026-01-22T23:00:00,Trojans Hall - 4B,4,474.5
2026-01-22T23:00:00,Cardinal House - 2A,2,474.2
2026-01-22T23:00:00,Heritage Hall - 3C,3,451.4
2026-01-22T23:00:00,Sunset Dorm - 1D,1,479.5
2026-01-22T23:00:00,Village East - 6F,6,598.6
2026-01-22T23:00:00,Apt Solo - Studio,1,304.3
2026-01-22T23:00:00,Parkside - 5E,5,510.0
2026-01-22T23:00:00,Florence Apt - 2B,2,484.9
2026-01-22T23:00:00,McCarthy Way - 4A,4,477.1
2026-01-22T23:00:00,Gateway - 3A,3,462.9
2026-01-22T23:00:00,Bunker Hill - 1A,1,463.7
2026-01-22T23:00:00,Expo House - 2C,2,460.4
2026-01-22T23:05:00,Trojans Hall - 4B,4,451.4
2026-01-22T23:05:00,Cardinal House - 2A,2,493.0
2026-01-22T23:05:00,Heritage Hall - 3C,3,460.9
2026-01-22T23:05:00,Sunset Dorm - 1D,1,490.8
2026-01-22T23:05:00,Village East - 6F,6,592.6
2026-01-22T23:05:00,Apt Solo - Studio,1,288.2
2026-01-22T23:05:00,Parkside - 5E,5,511.0
2026-01-22T23:05:00,Florence Apt - 2B,2,493.4
2026-01-22T23:05:00,McCarthy Way - 4A,4,469.5
2026-01-22T23:05:00,Gateway - 3A,3,483.7
2026-01-22T23:05:00,Bunker Hill - 1A,1,455.1
2026-01-22T23:05:00,Expo House - 2C,2,507.0
2026-01-22T23:10:00,Trojans Hall - 4B,4,477.4
2026-01-22T23:10:00,Cardinal House - 2A,2,498.2
2026-01-22T23:10:00,Heritage Hall - 3C,3,463.3
2026-01-22T23:10:00,Sunset Dorm - 1D,1,506.4
2026-01-22T23:10:00,Village East - 6F,6,583.9
2026-01-22T23:10:00,Apt Solo - Studio,1,323.1
2026-01-22T23:10:00,Parkside - 5E,5,551.8
2026-01-22T23:10:00,Florence Apt - 2B,2,487.9
2026-01-22T23:10:00,McCarthy Way - 4A,4,456.6
2026-01-22T23:10:00,Gateway - 3A,3,502.1
2026-01-22T23:10:00,Bunker Hill - 1A,1,497.0
2026-01-22T23:10:00,Expo House - 2C,2,490.8
2026-01-22T23:15:00,Trojans Hall - 4B,4,487.2
2026-01-22T23:15:00,Cardinal House - 2A,2,453.3
2026-01-22T23:15:00,Heritage Hall - 3C,3,468.1
2026-01-22T23:15:00,Sunset Dorm - 1D,1,469.9
2026-01-22T23:15:00,Village East - 6F,6,584.0
2026-01-22T23:15:00,Apt Solo - Studio,1,330.2
2026-01-22T23:15:00,Parkside - 5E,5,505.7
2026-01-22T23:15:00,Florence Apt - 2B,2,465.7
2026-01-22T23:15:00,McCarthy Way - 4A,4,460.5
2026-01-22T23:15:00,Gateway - 3A,3,460.4
2026-01-22T23:15:00,Bunker Hill - 1A,1,502.5
2026-01-22T23:15:00,Expo House - 2C,2,452.3
2026-01-22T23:20:00,Trojans Hall - 4B,4,452.8
2026-01-22T23:20:00,Cardinal House - 2A,2,496.2
2026-01-22T23:20:00,Heritage Hall - 3C,3,468.0
2026-01-22T23:20:00,Sunset Dorm - 1D,1,467.5
2026-01-22T23:20:00,Village East - 6F,6,579.9
2026-01-22T23:20:00,Apt Solo - Studio,1,318.4
2026-01-22T23:20:00,Parkside - 5E,5,504.7
2026-01-22T23:20:00,Florence Apt - 2B,2,475.7
2026-01-22T23:20:00,McCarthy Way - 4A,4,488.2
2026-01-22T23:20:00,Gateway - 3A,3,450.1
2026-01-22T23:20:00,Bunker Hill - 1A,1,476.4
2026-01-22T23:20:00,Expo House - 2C,2,458.1
2026-01-22T23:25:00,Trojans Hall - 4B,4,452.3
2026-01-22T23:25:00,Cardinal House - 2A,2,497.6
2026-01-22T23:25:00,Heritage Hall - 3C,3,451.5
2026-01-22T23:25:00,Sunset Dorm - 1D,1,461.1
2026-01-22T23:25:00,Village East - 6F,6,627.4
2026-01-22T23:25:00,Apt Solo - Studio,1,284.8
2026-01-22T23:25:00,Parkside - 5E,5,524.3
2026-01-22T23:25:00,Florence Apt - 2B,2,492.3
2026-01-22T23:25:00,McCarthy Way - 4A,4,484.1
2026-01-22T23:25:00,Gateway - 3A,3,508.2
2026-01-22T23:25:00,Bunker Hill - 1A,1,475.7
2026-01-22T23:25:00,Expo House - 2C,2,503.0
2026-01-22T23:30:00,Trojans Hall - 4B,4,465.7
2026-01-22T23:30:00,Cardinal House - 2A,2,473.2
2026-01-22T23:30:00,Heritage Hall - 3C,3,509.7
2026-01-22T23:30:00,Sunset Dorm - 1D,1,475.5
2026-01-22T23:30:00,Village East - 6F,6,606.1
2026-01-22T23:30:00,Apt Solo - Studio,1,332.8
2026-01-22T23:30:00,Parkside - 5E,5,550.6
2026-01-22T23:30:00,Florence Apt - 2B,2,505.1
2026-01-22T23:30:00,McCarthy Way - 4A,4,451.4
2026-01-22T23:30:00,Gateway - 3A,3,471.8
2026-01-22T23:30:00,Bunker Hill - 1A,1,506.3
2026-01-22T23:30:00,Expo House - 2C,2,472.0
2026-01-22T23:35:00,Trojans Hall - 4B,4,463.7
2026-01-22T23:35:00,Cardinal House - 2A,2,464.8
2026-01-22T23:35:00,Heritage Hall - 3C,3,500.6
2026-01-22T23:35:00,Sunset Dorm - 1D,1,483.9
2026-01-22T23:35:00,Village East - 6F,6,593.0
2026-01-22T23:35:00,Apt Solo - Studio,1,293.4
2026-01-22T23:35:00,Parkside - 5E,5,514.1
2026-01-22T23:35:00,Florence Apt - 2B,2,465.0
2026-01-22T23:35:00,McCarthy Way - 4A,4,479.5
2026-01-22T23:35:00,Gateway - 3A,3,453.3
2026-01-22T23:35:00,Bunker Hill - 1A,1,482.2
2026-01-22T23:35:00,Expo House - 2C,2,485.8
2026-01-22T23:40:00,Trojans Hall - 4B,4,495.0
2026-01-22T23:40:00,Cardinal House - 2A,2,482.8
2026-01-22T23:40:00,Heritage Hall - 3C,3,495.7
2026-01-22T23:40:00,Sunset Dorm - 1D,1,460.2
2026-01-22T23:40:00,Village East - 6F,6,619.9
2026-01-22T23:40:00,Apt Solo - Studio,1,294.8
